,Order_ID,Ship_Mode,Ship_Date,Ship_id,Ship_Year,Ship_Month,Ord_id,Prod_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Order_Month,Order_Year,Duration
5679,41186,REGULAR AIR,2010-11-23,SHP_5178,2010,11,Ord_3733,Prod_4,Cust_1314,553.3415,0.08,33,-67.71,0.99,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,ALEKSANDRA GANNAWAY,SASKACHEWAN,PRARIE,CORPORATE,2010-11-22,HIGH,11,2010,1
5680,43493,REGULAR AIR,2012-11-05,SHP_5179,2012,11,Ord_3734,Prod_6,Cust_1310,152.52,0.03,22,-43.87,5.94,0.37,OFFICE SUPPLIES,PAPER,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2012-10-05,HIGH,10,2012,0
5681,43493,REGULAR AIR,2012-12-05,SHP_5180,2012,12,Ord_3734,Prod_6,Cust_1310,71.6,0.05,14,-30.65,4.7,0.38,OFFICE SUPPLIES,PAPER,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2012-10-05,HIGH,10,2012,0
5682,43493,REGULAR AIR,2012-05-13,SHP_5181,2012,5,Ord_3734,Prod_4,Cust_1310,1699.983,0.1,37,-202.86,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2012-10-05,HIGH,10,2012,8
5683,43555,REGULAR AIR,2012-05-07,SHP_5182,2012,5,Ord_3735,Prod_7,Cust_1299,43.54,0.0,34,-17.48,0.7,0.81,OFFICE SUPPLIES,RUBBER BANDS,SUNG SHARIARI,SASKACHEWAN,PRARIE,CORPORATE,2012-03-07,MEDIUM,3,2012,0
5684,44452,REGULAR AIR,2011-11-12,SHP_5183,2011,11,Ord_3736,Prod_6,Cust_1309,330.27,0.07,50,-195.57,7.86,0.37,OFFICE SUPPLIES,PAPER,SUSAN PISTEK,SASKACHEWAN,PRARIE,HOME OFFICE,2011-09-12,NOT SPECIFIED,9,2011,0
5685,45506,REGULAR AIR,2011-12-31,SHP_5184,2011,12,Ord_3737,Prod_4,Cust_1303,448.3665,0.03,3,-748.41,8.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2011-12-26,LOW,12,2011,5
5686,45767,EXPRESS AIR,2012-12-07,SHP_5185,2012,12,Ord_3738,Prod_1,Cust_1310,841.51,0.05,49,20.86,6.25,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2012-10-07,HIGH,10,2012,0
5687,45986,REGULAR AIR,2009-12-30,SHP_5186,2009,12,Ord_3739,Prod_9,Cust_1306,71.07,0.08,20,-15.09,2.5,0.39,OFFICE SUPPLIES,ENVELOPES,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,SMALL BUSINESS,2009-12-25,LOW,12,2009,5
5688,46881,EXPRESS AIR,2009-08-10,SHP_5187,2009,8,Ord_3740,Prod_3,Cust_1310,176.28,0.07,31,-80.3,5.74,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2009-06-10,CRITICAL,6,2009,0
5689,46979,DELIVERY TRUCK,2012-07-18,SHP_5188,2012,7,Ord_3741,Prod_17,Cust_1303,8718.46,0.09,30,1554.85,26.53,0.56,TECHNOLOGY,OFFICE MACHINES,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2012-07-16,LOW,7,2012,2
5690,46979,REGULAR AIR,2012-07-25,SHP_5189,2012,7,Ord_3741,Prod_6,Cust_1303,135.88,0.05,26,-66.02,5.49,0.38,OFFICE SUPPLIES,PAPER,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2012-07-16,LOW,7,2012,9
5691,47040,REGULAR AIR,2010-08-17,SHP_5190,2010,8,Ord_3742,Prod_3,Cust_1312,487.98,0.01,38,8.1,7.17,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROB BEEGHLY,SASKACHEWAN,PRARIE,CONSUMER,2010-08-16,HIGH,8,2010,1
5692,48391,REGULAR AIR,2010-10-30,SHP_5191,2010,10,Ord_3743,Prod_6,Cust_1310,254.92,0.1,45,-99.62,5.46,0.36,OFFICE SUPPLIES,PAPER,NICK CREBASSA,SASKACHEWAN,PRARIE,CORPORATE,2010-10-29,NOT SPECIFIED,10,2010,1
5693,51780,DELIVERY TRUCK,2010-07-26,SHP_5192,2010,7,Ord_1125,Prod_2,Cust_1312,1846.2,0.04,26,-584.93,60.0,0.41,OFFICE SUPPLIES,APPLIANCES,ROB BEEGHLY,SASKACHEWAN,PRARIE,CONSUMER,2010-07-24,LOW,7,2010,2
5694,51780,REGULAR AIR,2010-07-31,SHP_5193,2010,7,Ord_1125,Prod_12,Cust_1312,32.03,0.09,11,7.41,0.5,0.37,OFFICE SUPPLIES,LABELS,ROB BEEGHLY,SASKACHEWAN,PRARIE,CONSUMER,2010-07-24,LOW,7,2010,7
5695,51780,EXPRESS AIR,2010-07-24,SHP_5194,2010,7,Ord_1125,Prod_6,Cust_1312,185.82,0.05,44,11.45,2.26,0.36,OFFICE SUPPLIES,PAPER,ROB BEEGHLY,SASKACHEWAN,PRARIE,CONSUMER,2010-07-24,LOW,7,2010,0
5696,53350,REGULAR AIR,2009-06-14,SHP_5195,2009,6,Ord_3744,Prod_3,Cust_1309,7046.61,0.08,24,2595.18,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,SUSAN PISTEK,SASKACHEWAN,PRARIE,HOME OFFICE,2009-06-14,NOT SPECIFIED,6,2009,0
5697,55648,REGULAR AIR,2009-12-09,SHP_5196,2009,12,Ord_3745,Prod_13,Cust_1299,14.74,0.08,5,-2.58,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,SUNG SHARIARI,SASKACHEWAN,PRARIE,CORPORATE,2009-09-09,CRITICAL,9,2009,0
5698,55686,REGULAR AIR,2011-03-27,SHP_5197,2011,3,Ord_3746,Prod_8,Cust_1308,423.14,0.03,26,85.51,4.0,0.37,TECHNOLOGY,COMPUTER PERIPHERALS,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,CORPORATE,2011-03-25,CRITICAL,3,2011,2
5699,55686,EXPRESS AIR,2011-03-27,SHP_5198,2011,3,Ord_3746,Prod_6,Cust_1308,628.39,0.1,22,181.83,5.09,0.4,OFFICE SUPPLIES,PAPER,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,CORPORATE,2011-03-25,CRITICAL,3,2011,2
5700,55686,REGULAR AIR,2011-03-28,SHP_5199,2011,3,Ord_3746,Prod_2,Cust_1308,162.49,0.03,2,-94.83,0.99,0.57,OFFICE SUPPLIES,APPLIANCES,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,CORPORATE,2011-03-25,CRITICAL,3,2011,3
5701,55847,REGULAR AIR,2009-07-23,SHP_5200,2009,7,Ord_3747,Prod_3,Cust_1303,133.15,0.05,21,-51.43,5.36,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2009-07-20,NOT SPECIFIED,7,2009,3
5702,55847,REGULAR AIR,2009-07-21,SHP_5201,2009,7,Ord_3747,Prod_12,Cust_1303,136.71,0.04,45,34.72,0.99,0.37,OFFICE SUPPLIES,LABELS,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2009-07-20,NOT SPECIFIED,7,2009,1
5703,56197,EXPRESS AIR,2009-05-13,SHP_5202,2009,5,Ord_3748,Prod_5,Cust_1303,28.63,0.09,11,-21.17,4.08,0.53,FURNITURE,OFFICE FURNISHINGS,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2009-11-05,HIGH,11,2009,8
5704,56197,DELIVERY TRUCK,2009-11-05,SHP_5203,2009,11,Ord_3748,Prod_11,Cust_1303,8014.624,0.08,45,1366.1,32.48,0.68,FURNITURE,TABLES,NEIL FRENCH,SASKACHEWAN,PRARIE,CONSUMER,2009-11-05,HIGH,11,2009,0
5705,56548,DELIVERY TRUCK,2012-07-09,SHP_5204,2012,7,Ord_3749,Prod_11,Cust_1306,1339.024,0.03,7,-211.51,69.64,0.77,FURNITURE,TABLES,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,SMALL BUSINESS,2012-05-09,MEDIUM,5,2012,0
5706,59232,REGULAR AIR,2009-07-01,SHP_5205,2009,7,Ord_3750,Prod_6,Cust_1315,725.43,0.0,23,245.97,5.76,0.4,OFFICE SUPPLIES,PAPER,ROBERT WALDORF,SASKACHEWAN,PRARIE,HOME OFFICE,2009-05-01,HIGH,5,2009,0
5707,59939,REGULAR AIR,2010-01-09,SHP_5206,2010,1,Ord_3751,Prod_16,Cust_1305,130.96,0.05,42,-66.74,1.92,0.84,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",NICOLE FJELD,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-01-09,MEDIUM,1,2010,0
5708,59973,DELIVERY TRUCK,2011-11-15,SHP_5207,2011,11,Ord_3752,Prod_17,Cust_1306,11039.75,0.06,29,2148.97,14.7,0.59,TECHNOLOGY,OFFICE MACHINES,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-11-15,LOW,11,2011,0
5709,59973,DELIVERY TRUCK,2011-11-19,SHP_5208,2011,11,Ord_3752,Prod_11,Cust_1306,4982.944,0.07,30,693.69,29.1,0.68,FURNITURE,TABLES,SUZANNE MCNAIR,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-11-15,LOW,11,2011,4
5710,2563,REGULAR AIR,2010-11-19,SHP_5209,2010,11,Ord_3753,Prod_13,Cust_1316,208.05,0.01,33,46.01,0.96,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,BRENDA BOWMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-11-18,NOT SPECIFIED,11,2010,1
5711,2563,REGULAR AIR,2010-11-19,SHP_5209,2010,11,Ord_3753,Prod_12,Cust_1316,31.77,0.04,12,8.34,0.5,0.39,OFFICE SUPPLIES,LABELS,BRENDA BOWMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-11-18,NOT SPECIFIED,11,2010,1
5712,2759,REGULAR AIR,2010-11-26,SHP_5210,2010,11,Ord_3754,Prod_8,Cust_1316,827.47,0.0,25,45.37,6.5,0.64,TECHNOLOGY,COMPUTER PERIPHERALS,BRENDA BOWMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-11-24,NOT SPECIFIED,11,2010,2
5713,5350,REGULAR AIR,2010-10-16,SHP_5211,2010,10,Ord_3755,Prod_1,Cust_1317,7017.42,0.08,50,595.2,19.99,0.73,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2010-09-10,LOW,9,2010,6
5714,9922,REGULAR AIR,2011-04-04,SHP_5212,2011,4,Ord_902,Prod_4,Cust_1318,1176.859,0.03,21,137.86,3.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2011-03-04,NOT SPECIFIED,3,2011,0
5715,9922,REGULAR AIR,2011-04-04,SHP_5212,2011,4,Ord_902,Prod_8,Cust_1318,1075.91,0.03,26,34.42,7.12,0.67,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2011-03-04,NOT SPECIFIED,3,2011,0
5716,11777,REGULAR AIR,2010-01-01,SHP_5213,2010,1,Ord_3756,Prod_1,Cust_1318,651.45,0.07,39,-160.56,9.47,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2009-12-25,LOW,12,2009,-24
5717,12420,EXPRESS AIR,2010-12-26,SHP_5214,2010,12,Ord_3757,Prod_3,Cust_1319,536.25,0.06,34,-166.75,13.18,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-12-26,MEDIUM,12,2010,0
5718,12420,REGULAR AIR,2010-12-27,SHP_5215,2010,12,Ord_3757,Prod_6,Cust_1319,5.73,0.01,1,-1.84,0.8,0.36,OFFICE SUPPLIES,PAPER,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-12-26,MEDIUM,12,2010,1
5719,12611,EXPRESS AIR,2011-10-17,SHP_5216,2011,10,Ord_3758,Prod_3,Cust_1320,189.99,0.03,13,72.82,1.49,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2011-10-15,MEDIUM,10,2011,2
5720,12676,EXPRESS AIR,2009-01-16,SHP_5217,2009,1,Ord_3759,Prod_5,Cust_1321,201.06,0.08,25,-80.86,7.96,0.49,FURNITURE,OFFICE FURNISHINGS,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-01-15,HIGH,1,2009,1
5721,12871,REGULAR AIR,2011-06-10,SHP_5218,2011,6,Ord_3760,Prod_16,Cust_1322,459.26,0.08,46,-54.12,4.68,0.59,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",MICHAEL OAKMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-04-10,NOT SPECIFIED,4,2011,0
5722,15040,EXPRESS AIR,2009-08-12,SHP_5219,2009,8,Ord_3761,Prod_6,Cust_1317,410.35,0.1,48,114.02,2.15,0.4,OFFICE SUPPLIES,PAPER,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2009-04-12,LOW,4,2009,0
5723,15491,REGULAR AIR,2012-01-18,SHP_5220,2012,1,Ord_3762,Prod_4,Cust_1322,901.3739999999999,0.01,5,-648.65,2.5,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,MICHAEL OAKMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2012-01-18,MEDIUM,1,2012,0
5724,17028,REGULAR AIR,2009-10-17,SHP_5221,2009,10,Ord_3763,Prod_13,Cust_1321,513.5,0.02,19,82.96,5.37,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-10-15,HIGH,10,2009,2
5725,17859,REGULAR AIR,2010-05-28,SHP_5222,2010,5,Ord_3764,Prod_8,Cust_1318,182.89,0.07,7,-99.3,4.0,0.75,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2010-05-26,CRITICAL,5,2010,2
5726,18340,EXPRESS AIR,2011-06-18,SHP_5223,2011,6,Ord_3765,Prod_6,Cust_1318,198.21,0.01,28,-163.28,10.05,0.37,OFFICE SUPPLIES,PAPER,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2011-06-17,MEDIUM,6,2011,1
5727,18340,EXPRESS AIR,2011-06-18,SHP_5223,2011,6,Ord_3765,Prod_6,Cust_1318,148.65,0.1,20,-142.78,11.15,0.37,OFFICE SUPPLIES,PAPER,JACK O'BRIANT,SASKACHEWAN,PRARIE,CONSUMER,2011-06-17,MEDIUM,6,2011,1
5728,20704,REGULAR AIR,2010-10-02,SHP_5224,2010,10,Ord_3766,Prod_7,Cust_1320,5.63,0.03,1,-3.55,0.7,0.8,OFFICE SUPPLIES,RUBBER BANDS,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-10-02,LOW,10,2010,0
5729,20704,REGULAR AIR,2010-02-15,SHP_5225,2010,2,Ord_3766,Prod_12,Cust_1320,16.48,0.06,5,-0.33,0.99,0.37,OFFICE SUPPLIES,LABELS,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-10-02,LOW,10,2010,13
5730,20704,REGULAR AIR,2010-02-15,SHP_5225,2010,2,Ord_3766,Prod_1,Cust_1320,15655.24,0.09,38,4818.29,19.99,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-10-02,LOW,10,2010,13
5731,21477,REGULAR AIR,2011-05-21,SHP_5226,2011,5,Ord_3767,Prod_3,Cust_1321,189.73,0.01,7,43.17,2.99,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2011-05-21,LOW,5,2011,0
5732,21477,REGULAR AIR,2011-05-23,SHP_5227,2011,5,Ord_3767,Prod_6,Cust_1321,278.8,0.06,40,77.71,2.0,0.39,OFFICE SUPPLIES,PAPER,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2011-05-21,LOW,5,2011,2
5733,21602,DELIVERY TRUCK,2009-04-07,SHP_5228,2009,4,Ord_3768,Prod_11,Cust_1323,2170.61,0.01,6,-62.29,40.19,0.62,FURNITURE,TABLES,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2009-01-07,CRITICAL,1,2009,0
5734,25828,REGULAR AIR,2010-11-24,SHP_5229,2010,11,Ord_3340,Prod_13,Cust_1322,163.04,0.08,29,58.0,1.0,0.38,OFFICE SUPPLIES,PENS & ART SUPPLIES,MICHAEL OAKMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-11-23,NOT SPECIFIED,11,2010,1
5735,25828,DELIVERY TRUCK,2010-11-23,SHP_5230,2010,11,Ord_3340,Prod_11,Cust_1322,9041.26,0.01,31,-383.03,61.76,0.78,FURNITURE,TABLES,MICHAEL OAKMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-11-23,NOT SPECIFIED,11,2010,0
5736,26758,EXPRESS AIR,2009-05-25,SHP_5231,2009,5,Ord_3769,Prod_8,Cust_1320,3519.12,0.09,46,315.33,4.0,0.76,TECHNOLOGY,COMPUTER PERIPHERALS,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-05-23,NOT SPECIFIED,5,2009,2
5737,26758,REGULAR AIR,2009-05-25,SHP_5232,2009,5,Ord_3769,Prod_13,Cust_1320,108.33,0.0,37,17.0,0.7,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-05-23,NOT SPECIFIED,5,2009,2
5738,28291,DELIVERY TRUCK,2009-05-03,SHP_5233,2009,5,Ord_3770,Prod_15,Cust_1317,3950.6,0.02,14,-477.66,57.0,0.78,FURNITURE,CHAIRS & CHAIRMATS,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2009-04-03,CRITICAL,4,2009,0
5739,28455,REGULAR AIR,2010-01-06,SHP_5234,2010,1,Ord_3771,Prod_8,Cust_1323,254.12,0.06,12,-64.97,5.99,0.65,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-05-30,MEDIUM,5,2010,-24
5740,28455,REGULAR AIR,2010-05-31,SHP_5235,2010,5,Ord_3771,Prod_8,Cust_1323,767.04,0.02,37,238.84,1.99,0.48,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2010-05-30,MEDIUM,5,2010,1
5741,28963,REGULAR AIR,2011-06-12,SHP_5236,2011,6,Ord_3772,Prod_4,Cust_1319,6072.1875,0.09,37,1372.09,2.5,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2011-04-12,NOT SPECIFIED,4,2011,0
5742,29216,REGULAR AIR,2012-12-30,SHP_5237,2012,12,Ord_3773,Prod_8,Cust_1321,1936.45,0.1,46,307.17,4.0,0.64,TECHNOLOGY,COMPUTER PERIPHERALS,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2012-12-29,CRITICAL,12,2012,1
5743,29216,DELIVERY TRUCK,2012-12-30,SHP_5238,2012,12,Ord_3773,Prod_11,Cust_1321,3711.04,0.04,17,-773.78,69.64,0.77,FURNITURE,TABLES,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2012-12-29,CRITICAL,12,2012,1
5744,30405,DELIVERY TRUCK,2012-03-05,SHP_5239,2012,3,Ord_3774,Prod_11,Cust_1320,2789.03,0.05,7,-303.44,42.52,0.71,FURNITURE,TABLES,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2012-04-28,LOW,4,2012,-23
5745,30976,REGULAR AIR,2012-10-24,SHP_5240,2012,10,Ord_3775,Prod_8,Cust_1323,403.88,0.07,10,48.03,1.99,0.42,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2012-10-24,HIGH,10,2012,0
5746,33220,REGULAR AIR,2009-04-15,SHP_5241,2009,4,Ord_3776,Prod_2,Cust_1317,3291.13,0.09,49,925.95,3.5,0.59,OFFICE SUPPLIES,APPLIANCES,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2009-04-15,NOT SPECIFIED,4,2009,0
5747,33220,REGULAR AIR,2009-04-18,SHP_5242,2009,4,Ord_3776,Prod_5,Cust_1317,736.96,0.1,40,-34.29,10.49,0.49,FURNITURE,OFFICE FURNISHINGS,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2009-04-15,NOT SPECIFIED,4,2009,3
5748,33701,EXPRESS AIR,2009-03-10,SHP_5243,2009,3,Ord_3777,Prod_3,Cust_1317,2333.06,0.08,35,473.39,19.99,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2009-01-10,MEDIUM,1,2009,0
5749,33793,REGULAR AIR,2012-06-28,SHP_5244,2012,6,Ord_3778,Prod_3,Cust_1319,267.58,0.03,17,-137.75,15.09,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2012-06-27,CRITICAL,6,2012,1
5750,34499,DELIVERY TRUCK,2010-07-19,SHP_5245,2010,7,Ord_3779,Prod_15,Cust_1319,555.68,0.01,2,-336.3,62.94,0.57,FURNITURE,CHAIRS & CHAIRMATS,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2010-07-18,MEDIUM,7,2010,1
5751,35040,REGULAR AIR,2012-04-21,SHP_5246,2012,4,Ord_3780,Prod_1,Cust_1324,486.63,0.03,44,-146.37,7.46,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,JACK O'BRIANT,SASKACHEWAN,PRARIE,HOME OFFICE,2012-04-18,NOT SPECIFIED,4,2012,3
5752,35238,EXPRESS AIR,2011-04-28,SHP_5247,2011,4,Ord_3781,Prod_4,Cust_1323,1403.027,0.1,27,153.8,5.63,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-04-28,LOW,4,2011,0
5753,35399,REGULAR AIR,2011-01-23,SHP_5248,2011,1,Ord_3782,Prod_3,Cust_1325,188.38,0.04,38,-120.12,5.68,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,KAREN BERN,SASKACHEWAN,PRARIE,CORPORATE,2011-01-21,LOW,1,2011,2
5754,35910,EXPRESS AIR,2010-11-25,SHP_5249,2010,11,Ord_3783,Prod_4,Cust_1326,881.5010000000001,0.02,28,334.53,3.3,0.39,TECHNOLOGY,TELEPHONES AND COMMUNICATION,KRISTEN HASTINGS,SASKACHEWAN,PRARIE,CORPORATE,2010-11-24,HIGH,11,2010,1
5755,35910,REGULAR AIR,2010-11-26,SHP_5250,2010,11,Ord_3783,Prod_4,Cust_1326,660.059,0.05,36,-0.65,1.25,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,KRISTEN HASTINGS,SASKACHEWAN,PRARIE,CORPORATE,2010-11-24,HIGH,11,2010,2
5756,35910,REGULAR AIR,2010-11-26,SHP_5250,2010,11,Ord_3783,Prod_6,Cust_1326,161.72,0.09,25,-121.18,8.4,0.37,OFFICE SUPPLIES,PAPER,KRISTEN HASTINGS,SASKACHEWAN,PRARIE,CORPORATE,2010-11-24,HIGH,11,2010,2
5757,38118,REGULAR AIR,2011-04-20,SHP_5251,2011,4,Ord_3784,Prod_8,Cust_1323,138.91,0.09,7,-64.11,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-04-18,NOT SPECIFIED,4,2011,2
5758,42886,REGULAR AIR,2012-10-01,SHP_5252,2012,10,Ord_3785,Prod_12,Cust_1326,162.57,0.02,42,75.8,0.5,0.37,OFFICE SUPPLIES,LABELS,KRISTEN HASTINGS,SASKACHEWAN,PRARIE,CORPORATE,2012-08-01,MEDIUM,8,2012,0
5759,43620,REGULAR AIR,2009-01-20,SHP_5253,2009,1,Ord_3786,Prod_2,Cust_1319,196.22,0.05,13,-89.35,13.32,0.43,OFFICE SUPPLIES,APPLIANCES,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-01-17,MEDIUM,1,2009,3
5760,43620,EXPRESS AIR,2009-01-19,SHP_5254,2009,1,Ord_3786,Prod_6,Cust_1319,49.76,0.05,11,-0.13,2.26,0.36,OFFICE SUPPLIES,PAPER,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-01-17,MEDIUM,1,2009,2
5761,43936,REGULAR AIR,2010-03-14,SHP_5255,2010,3,Ord_3787,Prod_13,Cust_1317,670.65,0.08,42,41.66,5.45,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,CARL WEISS,SASKACHEWAN,PRARIE,CONSUMER,2010-03-13,CRITICAL,3,2010,1
5762,46018,DELIVERY TRUCK,2009-12-08,SHP_5256,2009,12,Ord_3788,Prod_17,Cust_1320,2797.41,0.06,31,984.3,14.0,0.36,TECHNOLOGY,OFFICE MACHINES,JUSTIN ELLISON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-11-08,MEDIUM,11,2009,0
5763,48327,REGULAR AIR,2009-12-08,SHP_5257,2009,12,Ord_3789,Prod_8,Cust_1321,89.93,0.03,14,-44.82,3.85,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,2009-10-08,NOT SPECIFIED,10,2009,0
5764,48448,REGULAR AIR,2012-11-16,SHP_5258,2012,11,Ord_3790,Prod_4,Cust_1319,340.952,0.09,20,108.94,0.99,0.37,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JOEL EATON,SASKACHEWAN,PRARIE,HOME OFFICE,2012-11-16,LOW,11,2012,0
5765,48544,REGULAR AIR,2011-05-18,SHP_5259,2011,5,Ord_3791,Prod_4,Cust_1323,831.5805,0.01,44,273.05,0.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,JACK O'BRIANT,SASKACHEWAN,PRARIE,SMALL BUSINESS,2011-05-16,HIGH,5,2011,2
